4, 0, 350
CreateDYNObject(1634, 1482.56824, 1839.119995, 11.109818, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1634, 1486.57825, 1839.116943, 11.109818, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1634, 1475.694336, 1839.116089, 11.109818, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1634, 1490.694336, 1839.116577, 11.109818, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1634, 1482.573853, 1846.683228, 16.296276, 18.0473, 0.0000, 0.0000);
CreateDYNObject(1634, 1486.643188, 1846.689209, 16.299273, 18.0473, 0.0000, 0.0000);
CreateDYNObject(1634, 1490.786987, 1846.709717, 16.315624, 18.0473, 0.0000, 0.0000);
CreateDYNObject(1634, 1494.591187, 1846.683350, 16.296227, 18.0473, 0.0000, 0.0000);
CreateDYNObject(18449, 1491.1, 1893.561279, 52.651100, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 1950.680908, 99.796127, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2008.102417, 147.191315, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2065.737549, 194.760788, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2126.818115, 245.176849, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2184.229004, 292.561554, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2243.204590, 341.239502, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2303.768066, 391.227692, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2363.281006, 440.348236, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2423.250000, 489.842743, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2484.136963, 540.096558, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2545.079834, 590.395752, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2606.310791, 640.932922, 0.0000, 320.4659, 89.9994);
CreateDYNObject(18449, 1491.1, 2665.928223, 690.138855, 0.0000, 320.4659, 89.9994);
CreateDYNObject(8040, 1490.921021, 2736.520508, 716.629578, 0.0000, 0.0000, 269.9998);
CreateDYNObject(14553, 1506.120117, 2751.961670, 729.476807, 0.0000, 0.0000, 0.0000);
CreateDYNObject(14548, 1506.124634, 2754.833496, 729.251953, 0.0000, 0.0000, 0.0000);
CreateDYNObject(14550, 1506.027832, 2749.036621, 730.383972, 0.0000, 0.0000, 0.0000);
CreateDYNObject(18449, 1506.118896, 2424.006836, 490.468689, 0.0000, 320.4659, 89.9994);
CreateDYNObject(1633, 1488.127808, 1862.606567, 27.616615, 331.6386, 0.0000, 179.9996);
CreateDYNObject(1633, 1488.128174, 1864.788818, 28.605782, 319.6065, 0.0000, 179.9996);
CreateDYNObject(1633, 1506.899658, 1863.111206, 27.834276, 319.6065, 0.0000, 179.9996);
CreateDYNObject(1633, 1495.104370, 1863.115112, 27.836330, 319.6065, 0.0000, 179.9996);
CreateDYNObject(1633, 1506.257080, 1862.608643, 27.614634, 331.6386, 0.0000, 179.9996);
CreateDYNObject(1633, 1495.336426, 1862.718506, 27.636673, 331.6386, 0.0000, 179.9996);
CreateDYNObject(5152, 1488.848145, 1861.322144, 26.822598, 0.0000, 0.0000, 269.9998);
CreateDYNObject(5152, 1490.765137, 1861.311890, 26.833586, 0.0000, 0.0000, 269.9998);
CreateDYNObject(5152, 1492.908691, 1861.273560, 26.840446, 0.0000, 0.0000, 269.9998);
CreateDYNObject(5152, 1494.762573, 1861.258423, 26.844227, 0.0000, 0.0000, 269.9998);
