1129.015747, -1489.290283, 22.761409, 359.735321
1128.784301, -1618.989624, 13.737377, 269.267181
1135.025878, -1619.297241, 18.532787, 268.470855
1053.454589, -1618.958984, 20.459100, 88.513923
1153.750610, -1756.006713, 13.633070, 0.219396
1058.668701, -1800.372924, 13.705239, 131.409027
1015.839904, -1872.039672, 12.820489, 326.218627
833.186645, -1859.991333, 12.867187, 359.037933
489.212371, -1764.799072, 14.139093, 74.383720
321.426483, -1799.566040, 4.674920, 297.558746
306.378631, -1624.518676, 33.322738, 242.883239
380.903259, -1843.867431, 7.835937, 75.438804
387.682617, -1520.963256, 32.323040, 222.721908
483.682067, -1501.328125, 20.348041, 267.679565
694.910827, -1576.012817, 14.242187, 180.589187
785.204650, -1610.907348, 13.390567, 355.452362
893.704162, -1663.549926, 13.546875, 268.934356
984.345886, -1584.003784, 13.517679, 1.028124
1002.042968, -1344.616333, 13.358308, 0.167858
816.972473, -1346.659545, 13.527730, 46.026912
768.752563, -1419.133911, 13.542717, 358.809753
749.703674, -1344.776367, 13.517816, 264.937591
677.003417, -1452.076293, 14.851562, 89.265869
554.915405, -1270.516601, 17.242187, 353.295562
673.742919, -1235.737426, 15.032182, 61.741973
611.471923, -1296.673950, 15.081811, 274.000152
905.601806, -1221.772460, 16.976562, 270.716125
776.689819, -1152.966186, 23.194707, 272.474151
781.438537, -1136.449462, 23.828125, 270.147552
697.337036, -1187.064331, 15.572796, 57.161285
762.739379, -1033.018554, 23.950580, 182.360092
912.903015, -997.999328, 38.108612, 18.647932
989.043334, -937.662719, 42.179687, 159.348159
1142.999633, -927.339965, 43.162109, 221.269317
1291.030273, -991.205627, 38.393463, 105.496582
939.560424, -1104.290649, 24.296945, 277.343048
976.264038, -1102.512695, 23.832817, 91.720039
1185.259155, -1324.070068, 13.572587, 272.044891
1274.952270, -1337.520874, 13.352405, 92.689193
1310.279418, -1379.838745, 13.699664, 179.090850
1249.491088, -1426.069824, 13.488920, 357.866973
1279.385742, -1540.124755, 13.529991, 262.512207
1180.239135, -1489.819946, 13.957084, 269.588623
1277.315795, -1651.765625, 13.546875, 268.827362
1209.068603, -1698.069091, 13.551703, 204.986312
1200.374023, -1732.230712, 13.571968, 226.206466
1270.569091, -1825.601318, 13.383668, 230.487426
1295.425170, -1867.893432, 13.546875, 2.005937
1372.277709, -1889.086425, 13.502033, 356.438262
1568.490356, -1888.860717, 13.558652, 358.946319
1625.083007, -1835.840576, 13.538309, 172.375854
1659.917236, -1891.014160, 13.552103, 3.971480
1694.541870, -1878.444824, 13.545529, 24.586265
1834.566650, -1865.769653, 13.382812, 80.954216
1801.489379, -1899.341430, 13.402656, 307.185516
1882.212280, -2024.725341, 13.390607, 181.613021
1803.246337, -2071.516601, 13.563960, 261.529144
1672.591674, -2113.164062, 13.546875, 270.154510
1585.507324, -2329.069580, 13.547982, 8.799062
1681.719360, -2286.477783, -1.232292, 269.136474
1793.205688, -2213.701416, 13.546875, 9.536770
1873.756347, -2150.687500, 13.546875, 185.337814
1939.135009, -2149.164306, 13.553154, 235.336700
1961.105834, -2196.984863, 13.546875, 358.561279
2115.230712, -2175.326171, 13.546875, 136.155426
2104.057617, -2089.848632, 13.546875, 217.229736
2069.594238, -1991.761474, 13.546875, 320.254669
2117.477294, -1904.702026, 13.546875, 355.920959
2172.740722, -1802.012451, 13.367669, 296.988983
2197.438232, -1499.814453, 23.965311, 274.790679
2225.915039, -1416.255371, 23.828125, 85.423248
2226.187255, -1451.521850, 23.835834, 86.949714
