0, 0, 350
CreateDYNObject(1696, 2913.556885, -963.563110, 9.773001, 0.0000, 0.0000, 268.2809);
CreateDYNObject(3458, 2936.968994, -963.816956, 9.262000, 0.0000, 0.0000, 0.0000);
CreateDYNObject(3458, 2959.730957, -946.226990, 9.262000, 0.0000, 0.0000, 89.9994);
CreateDYNObject(3458, 2964.818115, -946.208008, 9.262000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(3458, 2969.936035, -946.182983, 9.262000, 0.0000, 0.0000, 89.9994);
CreateDYNObject(3458, 2975.051025, -946.164001, 9.262000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(3458, 2980.145996, -946.151978, 9.262000, 0.0000, 0.0000, 89.9994);
CreateDYNObject(3458, 2985.208984, -946.177002, 9.262000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(11490, 2978.699951, -947.458008, 10.787000, 0.0000, 0.0000, 89.9994);
CreateDYNObject(11491, 2989.764893, -947.442017, 12.279000, 0.0000, 0.0000, 89.9994);
CreateDYNObject(3458, 2990.353027, -946.192017, 9.263000, 0.0000, 0.0000, 90.0051);
CreateDYNObject(3458, 2995.450928, -946.203979, 9.263000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(11480, 2971.700928, -929.135010, 12.985000, 0.0000, 0.0000, 0.0000);
CreateDYNObject(11480, 2971.696045, -926.135010, 10.110000, 270.6186, 0.0000, 0.0000);
CreateDYNObject(11480, 2971.804932, -929.119995, 11.035000, 180.3777, 0.0000, 0.0000);
CreateDYNObject(11480, 2976.706055, -928.737976, 13.010000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(3749, 2914.544434, -963.415588, 15.886000, 0.0000, 0.0000, 88.2805);
CreateDYNObject(1408, 2957.178955, -958.487000, 11.386000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(1408, 2957.187012, -953.255981, 11.386000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(1408, 2957.187988, -948.039978, 11.386000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(1408, 2957.185059, -942.830994, 11.386000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(1408, 2957.186035, -937.617004, 11.386000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(1408, 2957.208984, -932.396973, 11.386000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(1408, 2957.217041, -928.804993, 11.386000, 0.0000, 0.0000, 269.9998);
CreateDYNObject(1408, 2959.905029, -926.081970, 11.386000, 0.0000, 0.0000, 179.9996);
CreateDYNObject(1408, 2965.116943, -926.098022, 11.386000, 0.0000, 0.0000, 179.9996);
CreateDYNObject(1408, 2959.886963, -966.372009, 11.386000, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1408, 2965.096924, -966.380005, 11.386000, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1408, 2970.291992, -966.395020, 11.386000, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1408, 2975.506104, -966.388000, 11.386000, 0.0000, 0.0000, 0.0000);
CreateDYNObject(1408, 2978.288086, -963.679016, 11.386000, 0.0000, 0.0000, 89.9994);
